Camara,Identity_ID,Zona_name,Gender,Age,Action,Track_ID,Time,Event_Audit,Gender_Audit,Age_Audit,Observation_A,Observation_B
2,unknown,Zone-PS2 Interior Izq,unknown,0,Enter,17439198-0e1b-48e5-9972-7fd7edecf277,"mar 2, 2026 23:26:08",Bien,Mal,Mal,,
2,unknown,Zone-PS2 Interior Izq,unknown,0,Exit,17439198-0e1b-48e5-9972-7fd7edecf277,"mar 2, 2026 23:26:14",Bien,Mal,Mal,,
2,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS2 Interior Izq,Male,28,Enter,971e7594-c55e-4f63-9d66-ce4052c3c8f2,"mar 2, 2026 23:26:28",Bien,Mal,Bien,,
2,9c36167f-db2d-4d8c-9eeb-d9fcb7f59999,Zone-PS2 Interior Izq,Male,28,Exit,971e7594-c55e-4f63-9d66-ce4052c3c8f2,"mar 2, 2026 23:26:56",Bien,Mal,Bien,,
2,unknown,Zone-PS2 Interior Izq,unknown,0,Enter,1fb2f23e-4afa-4588-aa05-ff66575211e1,"mar 2, 2026 23:26:58",Bien,Mal,Mal,,
2,unknown,Zone-PS2 Interior Izq,unknown,0,Exit,1fb2f23e-4afa-4588-aa05-ff66575211e1,"mar 2, 2026 23:27:15",Bien,Mal,Mal,,
2,1b0e80a4-ecc6-41fd-b64f-bfdaef010b9e,Zone-PS1 Interior Der,Female,28,Enter,753f0db4-3470-4fd9-97f8-49cdcb86b02b,"mar 2, 2026 23:28:04",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS2 Interior Izq,Male,28,Enter,9be03b85-6bb5-473a-8ae5-a1b718ad3cc7,"mar 2, 2026 23:28:06",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS1 Interior Der,Male,28,Enter,9be03b85-6bb5-473a-8ae5-a1b718ad3cc7,"mar 2, 2026 23:28:18",Bien,Bien,Bien,,
2,783380e5-8068-4a2a-bc3c-6802618e94f8,Zone-PS2 Interior Izq,Male,28,Exit,9be03b85-6bb5-473a-8ae5-a1b718ad3cc7,"mar 2, 2026 23:28:18",Bien,Bien,Bien,,
